event,horizon,dispersion_regime,year,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
jpy_strongest,4,low,2014,1275,-0.013069169658728732,-0.0146737404959507,0.01533522367382138,-0.8522320858638007,0.48470588235294115,-0.3159727519497473,-0.0146737404959507,0.2935832966525329
jpy_strongest,4,low,2015,1227,-0.01603581822908638,-0.0311919041087572,0.014299945097468295,-1.1213901955417582,0.48247758761206194,-0.313581984084624,-0.0311919041087572,0.2672996569300413
jpy_strongest,4,low,2016,1275,-0.003437127626668292,-0.0289810189923288,0.015472466594512652,-0.2221447760557633,0.4627450980392157,-0.31930141901196485,-0.0289810189923288,0.29720381064131407
jpy_strongest,4,low,2017,1261,-0.028565667091189916,-0.0325838881319523,0.014455799520495166,-1.9760696771347748,0.46788263283108644,-0.3302640105371736,-0.0325838881319523,0.2508609329048989
jpy_weakest,4,low,2013,1150,0.009677302229784765,0.02006302332228805,0.015812712461978295,0.611995080101144,0.4608695652173913,-0.308818721220717,0.02006302332228805,0.3350469819227308
jpy_weakest,4,low,2014,1275,-0.011607901869026634,0.0067319817577652,0.014836668392317304,-0.7823792755951475,0.4894117647058824,-0.29781557437319084,0.0067319817577652,0.2894022319110371
jpy_weakest,4,low,2015,1227,0.02590077388771669,0.0150507788748613,0.014625884642383484,1.7708859683372842,0.4800325998370008,-0.2717760438633221,0.0150507788748613,0.2905215449956938
jpy_weakest,4,low,2016,1275,0.033014974863583596,0.0280436348805736,0.015768660522242826,2.0937082650117054,0.4596078431372549,-0.288004546581529,0.0280436348805736,0.33664214534076015
jpy_weakest,4,low,2017,1261,-0.006350794155448706,-0.0286927915936277,0.015153261350481076,-0.4191041128744925,0.49881046788263284,-0.3238356224738203,-0.0286927915936277,0.2866331439384946
jpy_strong_minus_weak_change,4,low,2013,1150,-0.25550717820341073,-0.24410702680873014,0.011700749735835134,-21.836821056080307,,-0.4358059186660508,-0.24410702680873014,-0.0621024346109521
jpy_strong_minus_weak_change,4,low,2014,1275,-0.28970764702614493,-0.2816634275305046,0.014644743223717034,-19.782364402058338,,-0.5552862392729265,-0.2816634275305046,-0.033904451107564945
jpy_strong_minus_weak_change,4,low,2015,1227,-0.3843150107117506,-0.3827244901769318,0.014656823452329031,-26.22089376744736,,-0.6558380158857418,-0.3827244901769318,-0.11130448237697466
jpy_strong_minus_weak_change,4,low,2016,1275,-0.3081593993633482,-0.2927644101119097,0.01071242835899671,-28.76653070958874,,-0.5133673781699751,-0.2927644101119097,-0.09760962257351996
jpy_strong_minus_weak_change,4,low,2017,1261,-0.3174460737219657,-0.3000905585165519,0.012619793695686263,-25.154616737552224,,-0.537952409980422,-0.3000905585165519,-0.0793984381899
jpy_basket_persistence,4,low,2013,1150,-0.0021373895266343645,-0.010625559063646251,0.014570111266272143,-0.1466968568443355,0.4765217391304348,-0.3039820355213302,-0.010625559063646251,0.30451777248951767
jpy_basket_persistence,4,low,2014,1275,-0.011278465804469623,0.0,0.012947202481369411,-0.871112182009894,0.49411764705882355,-0.2677611477908069,0.0,0.2455869617075479
jpy_basket_persistence,4,low,2015,1227,0.0023860518998181884,0.0,0.011905874435493395,0.20040963078738427,0.4906275468622657,-0.23243099673965656,0.0,0.23500791774086305
jpy_basket_persistence,4,low,2016,1275,0.006869632027601397,0.0013923572944412,0.01449818712264391,0.473826966743456,0.47294117647058825,-0.2838886281722254,0.0013923572944412,0.2887892452893448
jpy_basket_persistence,4,low,2017,1261,-0.01762972089902186,-0.0360392033955315,0.012494154880110915,-1.4110374865839148,0.47977795400475814,-0.2845062173784671,-0.0360392033955315,0.2300163044254086
jpy_strongest,4,high,2013,1255,-0.008343197387979827,-0.0158818791108237,0.020850432296531263,-0.4001450554753162,0.47250996015936253,-0.4524327989935826,-0.0158818791108237,0.4194016893791773
jpy_strongest,4,high,2014,1236,-0.002304352564917451,-0.00286962135164295,0.021248804131761435,-0.10844622363820669,0.48624595469255666,-0.43052492153318167,-0.00286962135164295,0.4457328543011685
jpy_strongest,4,high,2015,1284,-0.023175864910210366,-0.06096707688866775,0.022793309704414587,-1.0167836619936632,0.4680685358255452,-0.4824383640907946,-0.06096707688866775,0.38191382923723677
jpy_strongest,4,high,2016,1259,0.002428998554691612,-0.028051953113826,0.02080067967880805,0.1167749608281455,0.482922954725973,-0.47184235667375296,-0.028051953113826,0.4233712636257281
jpy_strongest,4,high,2017,1260,-0.02476480137223589,-0.02046585591103625,0.021888214793582442,-1.1314217082471638,0.4936507936507937,-0.47116274336524044,-0.02046585591103625,0.41822602266298087
jpy_weakest,4,high,2013,1255,0.017300291154953174,0.035500933697865,0.019687993137833405,0.8787229370630008,0.49243027888446217,-0.378464505251067,0.035500933697865,0.42266149516909923
jpy_weakest,4,high,2014,1236,0.007010100842216986,0.00196640465282455,0.020779497500186577,0.3373566103874284,0.46440129449838186,-0.3960699041000249,0.00196640465282455,0.45903202681873356
jpy_weakest,4,high,2015,1284,0.0003419390532351261,0.03264624934089995,0.020945519946339582,0.01632516424090408,0.47585669781931467,-0.42810233108881224,0.03264624934089995,0.46581076340239774
jpy_weakest,4,high,2016,1259,0.04964366426427178,0.0656740210188857,0.02157164326912443,2.3013390146001043,0.4694201747418586,-0.3927806756242373,0.0656740210188857,0.5107571624042075
jpy_weakest,4,high,2017,1260,0.021543491146231792,0.0321121368112596,0.021337203933013704,1.0096679590196405,0.4865079365079365,-0.38287628265852314,0.0321121368112596,0.4592465143100075
jpy_strong_minus_weak_change,4,high,2013,1255,-1.354834969785077,-1.2665253353082735,0.023361979295074102,-57.99315857071859,,-1.7942412471430638,-1.2665253353082735,-0.8097581827647297
jpy_strong_minus_weak_change,4,high,2014,1236,-1.7205524186555696,-1.6197498999390523,0.02891205236765703,-59.50986795321025,,-2.2609615703726726,-1.6197498999390523,-1.1112913873843218
