event,horizon,dispersion_regime,pair,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
m15_shock_up_1_5_2_0,2,not_applicable,EURJPY,1211,0.04959193014070031,-0.0406130392800759,0.037083385672260195,1.3373085882446,0.47481420313790257,-0.679416534276864,-0.0406130392800759,0.6410475441125316
m15_shock_up_1_5_2_0,2,not_applicable,EURUSD,1397,-0.004226176857855581,-0.0762906873199966,0.04242668583231933,-0.09961128886094163,0.4667143879742305,-0.7903742107792621,-0.0762906873199966,0.6766924482051945
m15_shock_up_1_5_2_0,2,not_applicable,GBPAUD,1153,-0.03913135921320691,-0.1399035969392985,0.03662436584663226,-1.0684515160500772,0.4535993061578491,-0.7478601462188764,-0.1399035969392985,0.6036090868882407
m15_shock_up_1_5_2_0,2,not_applicable,GBPJPY,1145,-0.023933388806119872,-0.1341330786591777,0.03645929330189113,-0.6564413799232488,0.45065502183406114,-0.7004875608453125,-0.1341330786591777,0.5658854231936643
m15_shock_up_1_5_2_0,2,not_applicable,GBPUSD,1494,-0.040637300567887016,-0.09847233209000755,0.037352788744829446,-1.0879321714235388,0.45917001338688085,-0.814264851285549,-0.09847233209000755,0.6612155302386463
m15_shock_up_1_5_2_0,2,not_applicable,NZDUSD,1303,-0.0780377698079766,-0.1813164089824747,0.03573535439487976,-2.1837692987636363,0.43054489639293936,-0.7562880719518774,-0.1813164089824747,0.5927617861162817
m15_shock_up_1_5_2_0,2,not_applicable,USDCAD,1618,-0.08298256371659131,-0.06820033035137466,0.036607582981766744,-2.26681351123134,0.47342398022249693,-0.8028949663363585,-0.06820033035137466,0.660215340787672
m15_shock_up_1_5_2_0,2,not_applicable,USDCHF,1441,-0.008931039060292927,-0.0229127435676651,0.03774500462472518,-0.23661512693106349,0.48369188063844554,-0.8214910468459937,-0.0229127435676651,0.75870093279562
m15_shock_up_1_5_2_0,2,not_applicable,USDJPY,1217,0.07690777068505775,-0.0120835436836937,0.039416293605995106,1.9511669832234122,0.4897288414133114,-0.6650151046745673,-0.0120835436836937,0.6792992984356198
m15_shock_up_1_5_2_0,4,not_applicable,AUDJPY,937,0.00919094677613075,-0.0725673680661447,0.05223889393732826,0.17594068486896486,0.47385272145144075,-0.908556261207112,-0.0725673680661447,0.812027782462391
