family,pair,signal_dt,entry_dt,exit_dt,side,r,reason
range_mean_reversion,GBPUSD,2018-06-18 04:00:00,2018-06-18 04:00:00,2018-06-19 12:00:00,1,-1.013069276456531,SL
range_mean_reversion,GBPUSD,2018-06-19 20:00:00,2018-06-19 20:00:00,2018-06-21 12:00:00,1,-1.0141242323903932,SL
range_mean_reversion,GBPUSD,2018-06-22 16:00:00,2018-06-22 16:00:00,2018-06-22 20:00:00,-1,-0.02750506235030523,FRIDAY
range_mean_reversion,GBPUSD,2019-03-08 04:00:00,2019-03-08 04:00:00,2019-03-08 16:00:00,1,0.0,FRIDAY
range_mean_reversion,GBPUSD,2019-03-09 00:00:00,2019-03-11 00:00:00,2019-03-11 16:00:00,1,1.186363600473805,TP
range_mean_reversion,GBPUSD,2019-03-12 08:00:00,2019-03-12 08:00:00,2019-03-12 16:00:00,-1,1.189792768242259,TP
range_mean_reversion,GBPUSD,2019-03-14 04:00:00,2019-03-14 04:00:00,2019-03-15 16:00:00,-1,-0.04530581733914788,FRIDAY
range_mean_reversion,GBPUSD,2019-03-22 00:00:00,2019-03-22 00:00:00,2019-03-22 16:00:00,1,-0.16174518948845706,FRIDAY
range_mean_reversion,GBPUSD,2019-03-29 04:00:00,2019-03-29 04:00:00,2019-03-29 16:00:00,1,-0.5920084509487933,FRIDAY
range_mean_reversion,GBPUSD,2019-03-30 00:00:00,2019-04-01 00:00:00,2019-04-01 20:00:00,1,1.1910435816697613,TP
range_mean_reversion,GBPUSD,2019-04-03 16:00:00,2019-04-03 16:00:00,2019-04-04 20:00:00,-1,1.1896106035699126,TP
range_mean_reversion,GBPUSD,2019-04-06 00:00:00,2019-04-08 00:00:00,2019-04-09 12:00:00,1,1.1878456385086116,TP
range_mean_reversion,GBPUSD,2019-04-19 00:00:00,2019-04-19 00:00:00,2019-04-19 16:00:00,1,0.32557598685985495,FRIDAY
range_mean_reversion,GBPUSD,2019-04-24 04:00:00,2019-04-24 04:00:00,2019-04-25 00:00:00,1,-1.0247360387332722,SL
range_mean_reversion,GBPUSD,2019-04-25 04:00:00,2019-04-25 04:00:00,2019-04-25 16:00:00,1,-1.0223978666222362,SL
range_mean_reversion,GBPUSD,2019-04-25 20:00:00,2019-04-25 20:00:00,2019-04-26 16:00:00,1,0.1713374085176015,FRIDAY
range_mean_reversion,GBPUSD,2019-05-01 00:00:00,2019-05-01 00:00:00,2019-05-01 16:00:00,-1,-1.0197418572636516,SL
range_mean_reversion,GBPUSD,2019-05-02 00:00:00,2019-05-02 00:00:00,2019-05-03 16:00:00,-1,0.6694361124255707,FRIDAY
range_mean_reversion,GBPUSD,2019-05-09 04:00:00,2019-05-09 04:00:00,2019-05-10 16:00:00,1,-0.14679693915427536,FRIDAY
range_mean_reversion,GBPUSD,2019-05-15 04:00:00,2019-05-15 04:00:00,2019-05-15 16:00:00,1,-1.018705483797484,SL
range_mean_reversion,GBPUSD,2019-05-15 20:00:00,2019-05-15 20:00:00,2019-05-16 16:00:00,1,-1.0169672057647026,SL
range_mean_reversion,GBPUSD,2019-05-17 00:00:00,2019-05-17 00:00:00,2019-05-17 16:00:00,1,-0.3485972921895912,FRIDAY
range_mean_reversion,GBPUSD,2019-05-20 04:00:00,2019-05-20 04:00:00,2019-05-21 12:00:00,1,-1.019338728912174,SL
range_mean_reversion,GBPUSD,2019-11-05 04:00:00,2019-11-05 04:00:00,2019-11-07 00:00:00,1,-1.0200922791690747,SL
range_mean_reversion,GBPUSD,2019-11-07 20:00:00,2019-11-07 20:00:00,2019-11-08 16:00:00,1,-0.18001322309478632,FRIDAY
range_mean_reversion,GBPUSD,2019-11-09 00:00:00,2019-11-11 00:00:00,2019-11-11 16:00:00,1,1.179656891608627,TP
range_mean_reversion,GBPUSD,2019-11-16 00:00:00,2019-11-18 00:00:00,2019-11-18 12:00:00,-1,-1.0222171978590249,SL
range_mean_reversion,GBPUSD,2019-11-18 16:00:00,2019-11-18 16:00:00,2019-11-20 00:00:00,-1,1.179174559266319,TP
range_mean_reversion,GBPUSD,2019-11-25 08:00:00,2019-11-25 08:00:00,2019-11-25 20:00:00,1,1.180232408786174,TP
range_mean_reversion,GBPUSD,2020-03-16 08:00:00,2020-03-16 08:00:00,2020-03-16 20:00:00,1,-1.0058128860020972,SL
range_mean_reversion,GBPUSD,2020-03-17 00:00:00,2020-03-17 00:00:00,2020-03-17 16:00:00,1,-1.0056162129677537,SL
range_mean_reversion,GBPUSD,2020-03-17 20:00:00,2020-03-17 20:00:00,2020-03-18 16:00:00,1,-1.005925591324884,SL
range_mean_reversion,GBPUSD,2020-03-19 08:00:00,2020-03-19 08:00:00,2020-03-19 20:00:00,1,1.1957348830176726,TP
range_mean_reversion,GBPUSD,2020-03-20 04:00:00,2020-03-20 04:00:00,2020-03-20 16:00:00,1,0.5898058793863491,FRIDAY
range_mean_reversion,GBPUSD,2020-07-28 08:00:00,2020-07-28 08:00:00,2020-07-28 20:00:00,-1,-1.0127676738437184,SL
range_mean_reversion,GBPUSD,2020-07-29 00:00:00,2020-07-29 00:00:00,2020-07-29 20:00:00,-1,-1.0124616723158355,SL
range_mean_reversion,GBPUSD,2020-07-30 04:00:00,2020-07-30 04:00:00,2020-07-30 20:00:00,-1,-1.0130309244220879,SL
range_mean_reversion,GBPUSD,2020-07-31 12:00:00,2020-07-31 12:00:00,2020-07-31 16:00:00,-1,-0.02498723354987103,FRIDAY
range_mean_reversion,GBPUSD,2020-07-31 20:00:00,2020-07-31 20:00:00,2020-08-03 16:00:00,-1,1.1885855104067067,TP
range_mean_reversion,GBPUSD,2021-09-30 00:00:00,2021-09-30 00:00:00,2021-09-30 20:00:00,1,1.1870329339794599,TP
range_mean_reversion,GBPUSD,2021-10-01 00:00:00,2021-10-01 00:00:00,2021-10-01 16:00:00,1,0.02597422527907443,FRIDAY
range_mean_reversion,GBPUSD,2021-10-04 08:00:00,2021-10-04 08:00:00,2021-10-04 16:00:00,-1,-1.0136664938876285,SL
range_mean_reversion,GBPUSD,2021-10-05 00:00:00,2021-10-05 00:00:00,2021-10-07 00:00:00,-1,0.4086060146415604,TIME
range_mean_reversion,GBPUSD,2021-10-14 20:00:00,2021-10-14 20:00:00,2021-10-15 12:00:00,-1,-1.0151854333244748,SL
range_mean_reversion,GBPUSD,2021-10-16 00:00:00,2021-10-18 00:00:00,2021-10-19 12:00:00,-1,-1.0157641365983079,SL
range_mean_reversion,GBPUSD,2021-10-19 20:00:00,2021-10-19 20:00:00,2021-10-21 20:00:00,-1,-0.08814195792565549,TIME
range_mean_reversion,GBPUSD,2021-10-30 00:00:00,2021-11-01 00:00:00,2021-11-02 16:00:00,1,-1.015010046600485,SL
range_mean_reversion,GBPUSD,2021-11-03 04:00:00,2021-11-03 04:00:00,2021-11-04 00:00:00,1,1.1827900600058279,TP
range_mean_reversion,GBPUSD,2021-11-05 00:00:00,2021-11-05 00:00:00,2021-11-05 12:00:00,1,-1.0136854647103384,SL
range_mean_reversion,GBPUSD,2021-11-05 16:00:00,2021-11-05 16:00:00,2021-11-05 20:00:00,1,-0.026369545024412525,FRIDAY
range_mean_reversion,GBPUSD,2021-11-06 00:00:00,2021-11-08 00:00:00,2021-11-08 20:00:00,1,1.1865025434766905,TP
range_mean_reversion,GBPUSD,2021-11-11 04:00:00,2021-11-11 04:00:00,2021-11-12 16:00:00,1,-0.21305065552315888,FRIDAY
range_mean_reversion,USDJPY,2016-01-11 04:00:00,2016-01-11 04:00:00,2016-01-13 04:00:00,1,1.0189328547225878,TIME
range_mean_reversion,USDJPY,2016-01-25 12:00:00,2016-01-25 12:00:00,2016-01-27 12:00:00,-1,0.2249602363193806,TIME
range_mean_reversion,USDJPY,2016-01-29 20:00:00,2016-01-29 20:00:00,2016-02-02 20:00:00,-1,0.8444539482411794,TIME
range_mean_reversion,USDJPY,2016-02-04 00:00:00,2016-02-04 00:00:00,2016-02-04 16:00:00,1,-1.0077903142805316,SL
range_mean_reversion,USDJPY,2016-02-05 04:00:00,2016-02-05 04:00:00,2016-02-05 16:00:00,1,-0.013735593172106887,FRIDAY
range_mean_reversion,USDJPY,2016-02-09 00:00:00,2016-02-09 00:00:00,2016-02-09 04:00:00,1,-1.0076304573205745,SL
range_mean_reversion,USDJPY,2016-02-09 12:00:00,2016-02-09 12:00:00,2016-02-10 04:00:00,1,-1.006832344795127,SL
range_mean_reversion,USDJPY,2016-02-10 08:00:00,2016-02-10 08:00:00,2016-02-11 00:00:00,1,-1.0061999516643245,SL
range_mean_reversion,USDJPY,2016-12-01 08:00:00,2016-12-01 08:00:00,2016-12-02 16:00:00,-1,0.28875298014918166,FRIDAY
range_mean_reversion,USDJPY,2017-04-24 04:00:00,2017-04-24 04:00:00,2017-04-25 16:00:00,-1,-1.0120757128449567,SL
range_mean_reversion,USDJPY,2017-04-26 08:00:00,2017-04-26 08:00:00,2017-04-28 08:00:00,-1,0.3347736243340683,TIME
range_mean_reversion,USDJPY,2017-05-02 20:00:00,2017-05-02 20:00:00,2017-05-04 00:00:00,-1,-1.0158776710050001,SL
range_mean_reversion,USDJPY,2017-05-04 08:00:00,2017-05-04 08:00:00,2017-05-05 08:00:00,-1,1.1825684646951151,TP
range_mean_reversion,USDJPY,2017-06-05 04:00:00,2017-06-05 04:00:00,2017-06-06 08:00:00,1,-1.0144137834203553,SL
range_mean_reversion,USDJPY,2017-06-06 20:00:00,2017-06-06 20:00:00,2017-06-08 16:00:00,1,1.1857761194864462,TP
