pair,signal_dt,entry_dt,exit_dt,side,entry,signal_close,stop,target,exit,reason,r,atr,execution_tf
EURUSD,2021-09-20 08:00:00,2021-09-20 08:00:00,2021-09-21 14:30:00,-1,117142.5,117149.0,117422.41961276154,116442.70096809616,117428.91961276154,SL,-1.023220952386585,186.61307517435753,m30
EURUSD,2021-09-28 12:00:00,2021-09-28 12:00:00,2021-09-29 19:30:00,-1,116800.5,116806.0,117090.64567764814,116075.13580587965,116081.63580587965,TP,2.4775974605147097,193.43045176542722,m30
EURUSD,2021-10-06 12:00:00,2021-10-06 12:00:00,2021-10-08 15:30:00,-1,115514.5,115521.0,115822.66555055945,114744.08612360137,115829.16555055945,SL,-1.021092558815238,205.44370037296545,m30
EURUSD,2021-10-12 16:00:00,2021-10-12 16:00:00,2021-10-13 16:30:00,-1,115408.5,115413.0,115688.76252555502,114707.84368611245,115695.26252555502,SL,-1.0231925405907674,186.84168370334476,m30
EURUSD,2021-11-11 12:00:00,2021-11-11 12:00:00,2021-11-12 16:00:00,-1,114623.5,114632.0,115027.48795668919,113613.53010827702,114464.5,FRIDAY,0.3935760890078374,269.3253044594617,m30
EURUSD,2021-11-24 12:00:00,2021-11-24 12:00:00,2021-11-26 10:00:00,-1,112074.5,112082.0,112471.94553350701,111080.88616623248,112478.44553350701,SL,-1.0163544421864485,264.96368900467087,m30
EURUSD,2021-12-07 16:00:00,2021-12-07 16:00:00,2021-12-08 04:00:00,-1,112395.5,112400.0,112827.64284163332,111315.14289591668,112834.14284163332,SL,-1.0150413228538722,288.09522775555024,m30
EURUSD,2021-12-29 12:00:00,2021-12-29 12:00:00,2021-12-29 15:00:00,-1,112792.5,112801.0,113096.61382551484,112032.21543621291,113103.11382551484,SL,-1.0213735761240077,202.74255034322354,m30
EURUSD,2022-01-24 16:00:00,2022-01-24 16:00:00,2022-01-24 20:00:00,-1,112952.5,112959.0,113295.40641952258,112095.23395119356,113301.90641952258,SL,-1.0189556089648406,228.60427968171768,m30
EURUSD,2022-01-25 12:00:00,2022-01-25 12:00:00,2022-01-27 09:30:00,-1,112872.5,112879.0,113209.53829175305,112029.90427061736,112036.40427061736,TP,2.4807143575105455,224.69219450203784,m30
EURUSD,2022-01-27 12:00:00,2022-01-27 12:00:00,2022-01-28 16:00:00,-1,111958.5,111965.0,112308.47251869069,111083.56870327328,111691.5,FRIDAY,0.7629170455980344,233.31501246045644,m30
EURUSD,2022-02-24 16:00:00,2022-02-24 16:00:00,2022-02-24 22:00:00,-1,111610.5,111617.0,112153.29937654306,110253.50155864234,112159.79937654306,SL,-1.0119749584853845,361.86625102870835,m30
EURUSD,2022-03-02 12:00:00,2022-03-02 12:00:00,2022-03-04 15:30:00,-1,110814.5,110821.0,111458.02753419169,109205.68116452079,109212.18116452079,TP,2.489899422084292,429.0183561277904,m30
GBPUSD,2013-10-01 08:00:00,2013-10-01 08:00:00,2013-10-02 02:30:00,1,162325.0,162319.0,161763.3450335108,163729.137416223,161755.3450335108,SL,-1.014243620153518,374.4366443261327,m30
GBPUSD,2013-10-17 16:00:00,2013-10-17 16:00:00,2013-10-18 16:00:00,1,161459.0,161464.0,160727.51301979704,163287.7174505074,161773.0,FRIDAY,0.4292625959150765,487.657986801969,m30
GBPUSD,2013-11-06 08:00:00,2013-11-06 08:00:00,2013-11-07 13:30:00,1,160828.0,160818.0,160306.41456415431,162131.96358961423,160298.41456415431,SL,-1.01533785157751,347.72362389712885,m30
GBPUSD,2013-11-14 16:00:00,2013-11-14 16:00:00,2013-11-15 16:00:00,1,160789.0,160784.0,160046.12301499816,162646.19246250464,161207.0,FRIDAY,0.5626772782561806,495.2513233345685,m30
GBPUSD,2013-11-20 12:00:00,2013-11-20 12:00:00,2013-11-20 20:30:00,1,161517.0,161509.0,160960.5135583591,162908.21610410232,160952.5135583591,SL,-1.014375911794718,370.9909610939497,m30
GBPUSD,2013-11-28 12:00:00,2013-11-28 12:00:00,2013-11-29 16:00:00,1,163413.0,163405.0,162865.29283000395,164782.26792499016,163284.0,FRIDAY,-0.2355273165420276,365.1381133307063,m30
GBPUSD,2013-12-18 16:00:00,2013-12-18 16:00:00,2013-12-19 14:30:00,1,163923.0,163915.0,163368.64017823202,165308.89955441994,163360.64017823202,SL,-1.014431060271459,369.57321451198266,m30
GBPUSD,2013-12-26 16:00:00,2013-12-26 16:00:00,2013-12-27 12:30:00,1,164185.0,164178.0,163687.88954720847,165427.77613197884,165419.77613197884,TP,2.483906997016277,331.40696852769463,m30
GBPUSD,2014-01-02 08:00:00,2014-01-02 08:00:00,2014-01-02 10:00:00,1,165925.0,165919.00000000003,165433.81772097584,167152.95569756036,165425.81772097584,SL,-1.0162872325441001,327.4548526827662,m30
GBPUSD,2014-01-22 16:00:00,2014-01-22 16:00:00,2014-01-24 13:30:00,1,165644.0,165634.0,165047.99732371574,167134.00669071067,165039.99732371574,SL,-1.0134227585182576,397.3351175228413,m30
GBPUSD,2014-02-12 16:00:00,2014-02-12 16:00:00,2014-02-14 09:30:00,1,165594.0,165581.0,165009.01655020815,167056.4586244796,167048.4586244796,TP,2.486324399428978,389.9889665278948,m30
GBPUSD,2014-02-14 12:00:00,2014-02-14 12:00:00,2014-02-14 16:00:00,1,166946.0,166939.0,166418.70418290928,168264.2395427268,167147.0,FRIDAY,0.3811902038384989,351.5305447271477,m30
GBPUSD,2014-04-08 16:00:00,2014-04-08 16:00:00,2014-04-11 16:00:00,1,167424.0,167417.00000000003,166979.873037548,168534.31740612997,167297.0,FRIDAY,-0.2859542669934869,296.08464163465374,m30
GBPUSD,2014-05-01 12:00:00,2014-05-01 12:00:00,2014-05-02 11:30:00,1,169088.0,169080.0,168714.94827830407,170020.62930423985,168706.94827830407,SL,-1.0214447475637396,248.70114779729272,m30
GBPUSD,2014-05-06 16:00:00,2014-05-06 16:00:00,2014-05-07 21:30:00,1,169921.0,169908.0,169536.28397342374,170882.79006644065,169528.28397342374,SL,-1.0207945587065983,256.47735105083717,m30
GBPUSD,2014-06-13 08:00:00,2014-06-13 08:00:00,2014-06-13 16:00:00,1,169641.0,169635.0,169159.4153966754,170844.96150831145,169534.0,FRIDAY,-0.22218318289524758,321.05640221638544,m30
GBPUSD,2014-06-16 08:00:00,2014-06-16 08:00:00,2014-06-17 10:30:00,1,170035.0,170025.0,169582.55233329273,171166.1191667682,169574.55233329273,SL,-1.0176816029535785,301.63177780485523,m30
GBPUSD,2014-06-19 12:00:00,2014-06-19 12:00:00,2014-06-20 16:00:00,1,170202.0,170193.0,169755.0458180869,171319.38545478278,170214.0,FRIDAY,0.026848389579074743,297.96945460874446,m30
GBPUSD,2014-06-30 16:00:00,2014-06-30 16:00:00,2014-07-01 11:30:00,1,170524.99999999997,170522.0,170165.5224946094,171423.69376347636,171415.69376347636,TP,2.477745478145251,239.65167026037167,m30
GBPUSD,2014-07-01 16:00:00,2014-07-01 16:00:00,2014-07-03 14:30:00,1,171471.0,171462.0,171084.07048125984,172438.3237968504,171076.07048125984,SL,-1.0206756001094175,257.95301249343845,m30
GBPUSD,2014-07-15 16:00:00,2014-07-15 16:00:00,2014-07-16 10:30:00,1,171689.0,171681.0,171266.36860243484,172745.57849391294,171258.36860243484,SL,-1.018929024313089,281.7542650434476,m30
GBPUSD,2014-09-29 08:00:00,2014-09-29 08:00:00,2014-09-29 17:30:00,-1,162174.0,162184.0,162723.92897311974,160799.17756720065,162731.92897311974,SL,-1.0145473331848922,366.6193154131577,m30
GBPUSD,2014-10-02 16:00:00,2014-10-02 16:00:00,2014-10-03 15:00:00,-1,161431.0,161435.0,162051.78697337038,159879.03256657402,159887.03256657402,TP,2.4871131316487225,413.85798224693025,m30
GBPUSD,2014-10-14 16:00:00,2014-10-14 16:00:00,2014-10-15 14:30:00,-1,159153.0,159159.0,159899.5962657807,157286.5093355482,159907.5962657807,SL,-1.0107152960263315,497.7308438538109,m30
GBPUSD,2014-11-13 16:00:00,2014-11-13 16:00:00,2014-11-14 15:00:00,-1,157470.0,157478.0,158025.16935734864,156082.07660662843,156090.07660662843,TP,2.4855899827789423,370.1129048990855,m30
GBPUSD,2014-12-23 16:00:00,2014-12-23 16:00:00,2014-12-26 16:00:00,-1,155039.0,155045.0,155692.52660999738,153405.18347500655,155597.0,FRIDAY,-0.8538290430166738,435.68440666492467,m30
GBPUSD,2015-01-07 16:00:00,2015-01-07 16:00:00,2015-01-09 15:30:00,-1,151040.0,151047.0,151707.75769654257,149370.60575864356,151715.75769654257,SL,-1.0119803935490526,445.1717976950533,m30
GBPUSD,2015-03-05 08:00:00,2015-03-05 08:00:00,2015-03-06 15:30:00,-1,152450.0,152459.0,152921.89396208723,151270.2650947819,151278.2650947819,TP,2.4830470388630967,314.5959747248263,m30
GBPUSD,2015-03-11 16:00:00,2015-03-11 16:00:00,2015-03-12 09:30:00,-1,150144.0,150151.0,150773.95635765156,148569.1091058711,150136.0,BE,0.012699292423721873,419.9709051010462,m30
GBPUSD,2015-03-30 16:00:00,2015-03-30 16:00:00,2015-04-03 15:30:00,-1,147845.0,147852.0,148715.933615154,145667.66596211496,148723.933615154,SL,-1.009185545098724,580.6224101026752,m30
GBPUSD,2015-04-10 12:00:00,2015-04-10 12:00:00,2015-04-10 16:00:00,-1,146365.0,146375.0,147190.8943750877,144300.26406228074,146232.0,FRIDAY,0.1610375418598486,550.5962500584709,m30
GBPUSD,2015-08-21 12:00:00,2015-08-21 12:00:00,2015-08-21 15:30:00,1,157175.0,157167.0,156622.22712818702,158556.93217953248,156614.22712818702,SL,-1.0144724902540014,368.51524787532685,m30
GBPUSD,2015-08-24 16:00:00,2015-08-24 16:00:00,2015-08-25 17:30:00,1,157694.0,157687.0,157022.21113337058,159373.47216657357,157014.21113337058,SL,-1.0119085033965078,447.859244419616,m30
GBPUSD,2015-09-03 12:00:00,2015-09-03 12:00:00,2015-09-04 16:00:00,-1,152543.0,152550.0,153140.444793167,151049.38801708247,151994.0,FRIDAY,0.9189133561442426,398.29652877800663,m30
GBPUSD,2015-09-24 16:00:00,2015-09-24 16:00:00,2015-09-24 17:30:00,-1,152172.0,152180.0,152820.35895676626,150551.10260808433,152828.35895676626,SL,-1.0123388439636751,432.2393045108443,m30
GBPUSD,2015-10-13 16:00:00,2015-10-13 16:00:00,2015-10-14 06:00:00,-1,152171.0,152179.0,152851.70905531853,150469.2273617037,152859.70905531853,SL,-1.0117524512675438,453.806036879013,m30
GBPUSD,2015-11-06 12:00:00,2015-11-06 12:00:00,2015-11-06 16:00:00,-1,151548.0,151557.0,152108.91017043783,150145.72457390546,150457.0,FRIDAY,1.9450529826343148,373.9401136252121,m30
GBPUSD,2015-11-17 08:00:00,2015-11-17 08:00:00,2015-11-17 16:30:00,-1,151715.0,151723.0,152179.4977299149,150553.7556752127,152187.4977299149,SL,-1.0172229044078454,309.6651532766116,m30
GBPUSD,2015-11-24 16:00:00,2015-11-24 16:00:00,2015-11-25 21:00:00,-1,150763.0,150771.0,151314.54590000105,149384.1352499974,151322.54590000105,SL,-1.0145046858293938,367.6972666673598,m30
GBPUSD,2015-11-30 12:00:00,2015-11-30 12:00:00,2015-11-30 16:30:00,-1,150082.0,150091.0,150577.92211467514,148842.19471331217,150585.92211467514,SL,-1.0161315653472083,330.6147431167529,m30
GBPUSD,2015-12-16 12:00:00,2015-12-16 12:00:00,2015-12-16 21:30:00,-1,150188.0,150202.0,150849.04676894308,148535.3830776423,150857.04676894308,SL,-1.012102018156435,440.6978459620526,m30
GBPUSD,2015-12-17 08:00:00,2015-12-17 08:00:00,2015-12-18 16:00:00,-1,149505.0,149512.0,150261.77688422456,147613.05778943864,148953.0,FRIDAY,0.7294091713248122,504.5179228163645,m30
GBPUSD,2015-12-22 16:00:00,2015-12-22 16:00:00,2015-12-24 13:00:00,-1,148613.0,148622.0,149177.6836885119,147201.29077872026,149185.6836885119,SL,-1.0141672234611343,376.4557923412612,m30
GBPUSD,2016-01-07 12:00:00,2016-01-07 12:00:00,2016-01-08 03:30:00,-1,145758.0,145764.0,146330.49064981568,144326.7733754608,146338.49064981568,SL,-1.0139740273532325,381.6604332104558,m30
GBPUSD,2016-01-12 12:00:00,2016-01-12 12:00:00,2016-01-15 14:30:00,-1,144870.0,144878.0,145508.80563949374,143272.9859012656,143280.9859012656,TP,2.4874766290317574,425.8704263291671,m30
GBPUSD,2016-01-21 16:00:00,2016-01-21 16:00:00,2016-01-21 18:00:00,-1,141011.0,141019.0,141789.9241368648,139063.68965783797,141797.9241368648,SL,-1.0102705765829727,519.2827579098742,m30
GBPUSD,2016-02-22 16:00:00,2016-02-22 16:00:00,2016-02-26 16:00:00,-1,140702.0,140710.0,141787.09060927195,137989.27347682015,139649.0,FRIDAY,0.9704258713532949,723.3937395146266,m30
GBPUSD,2016-03-16 12:00:00,2016-03-16 12:00:00,2016-03-16 20:00:00,-1,141151.0,141159.0,141824.13624344408,139468.15939138978,141832.13624344408,SL,-1.0118846668529666,448.75749562939416,m30
GBPUSD,2016-03-23 12:00:00,2016-03-23 12:00:00,2016-03-25 16:00:00,-1,141700.0,141709.0,142431.91212303232,139870.21969241917,141388.0,FRIDAY,0.42628068340687825,487.94141535488546,m30
GBPUSD,2016-04-06 12:00:00,2016-04-06 12:00:00,2016-04-08 16:00:00,-1,141097.0,141103.0,141800.406558813,139338.48360296752,140925.0,FRIDAY,0.24452430510493428,468.93770587532816,m30
GBPUSD,2016-06-13 12:00:00,2016-06-13 12:00:00,2016-06-13 16:30:00,-1,141476.0,141486.0,142480.09776197048,138965.7555950738,142488.09776197048,SL,-1.0079673516892413,669.3985079803201,m30
GBPUSD,2016-07-05 12:00:00,2016-07-05 12:00:00,2016-07-06 05:00:00,-1,131261.0,131269.0,132543.2013456971,128055.49663575723,128063.49663575723,TP,2.4937607303043,854.8008971314044,m30
GBPUSD,2016-07-06 08:00:00,2016-07-06 08:00:00,2016-07-07 14:00:00,-1,129082.0,129092.0,130450.9105734365,125659.72356640873,130458.9105734365,SL,-1.0058440632684356,912.6070489576713,m30
GBPUSD,2016-08-09 08:00:00,2016-08-09 08:00:00,2016-08-10 03:00:00,-1,129969.0,129977.0,130650.22439086014,128265.93902284966,130658.22439086014,SL,-1.0117435607229217,454.1495939067575,m30
GBPUSD,2016-08-11 12:00:00,2016-08-11 12:00:00,2016-08-12 15:30:00,-1,129509.0,129517.0,130236.02904453961,127691.42738865096,130244.02904453961,SL,-1.0110036869366885,484.6860296930772,m30
GBPUSD,2016-08-15 16:00:00,2016-08-15 16:00:00,2016-08-16 11:00:00,-1,128752.0,128759.0,129415.06082064332,127094.34794839169,129423.06082064332,SL,-1.0120652581949212,442.0405470955509,m30
GBPUSD,2016-08-29 12:00:00,2016-08-29 12:00:00,2016-09-01 11:30:00,-1,131027.0,131036.0,131647.38296976025,129476.04257559936,131655.38296976025,SL,-1.0128952604922188,413.58864650683597,m30
GBPUSD,2016-09-20 16:00:00,2016-09-20 16:00:00,2016-09-21 21:00:00,-1,129581.0,129589.0,130258.84837293223,127886.3790676694,130266.84837293223,SL,-1.0118020494249877,451.89891528815906,m30
GBPUSD,2016-10-04 12:00:00,2016-10-04 12:00:00,2016-10-07 02:00:00,-1,127686.0,127695.0,128381.88067869577,125946.29830326056,125954.29830326056,TP,2.488503776229293,463.92045246385146,m30
GBPUSD,2016-12-20 16:00:00,2016-12-20 16:00:00,2016-12-23 16:00:00,-1,123399.0,123407.0,124168.36902414008,121475.5774396498,122419.0,FRIDAY,1.2737710633663002,512.9126827600521,m30
GBPUSD,2017-01-09 08:00:00,2017-01-09 08:00:00,2017-01-11 20:00:00,-1,121853.0,121862.0,122587.87285423363,120015.8178644159,122595.87285423363,SL,-1.0108862369237157,489.9152361557583,m30
GBPUSD,2017-03-03 12:00:00,2017-03-03 12:00:00,2017-03-03 16:00:00,-1,122279.0,122286.0,122852.53026673553,120845.17433316117,122365.0,FRIDAY,-0.1499484944177437,382.35351115702144,m30
GBPUSD,2017-03-07 12:00:00,2017-03-07 12:00:00,2017-03-10 16:00:00,-1,122013.0,122016.0,122526.08033500408,120730.29916248981,121816.0,FRIDAY,0.3839554677113778,342.05355666938334,m30
