pair,signal_dt,entry_dt,exit_dt,side,entry,signal_close,stop,target,exit,reason,r,atr,execution_tf,year
USDJPY,2021-05-27 16:00:00,2021-05-27 16:00:00,2021-05-28 12:00:00,1,109362.0,109355.0,109084.79909212491,110055.00226968773,110048.00226968773,TP,2.4747475574533535,184.8006052500591,h4,2021
USDJPY,2021-06-03 16:00:00,2021-06-03 16:00:00,2021-06-04 16:00:00,1,109969.0,109962.0,109674.13575365179,110706.16061587051,109752.0,FRIDAY,-0.7359318828493913,196.57616423213554,h4,2021
USDJPY,2021-06-23 08:00:00,2021-06-23 08:00:00,2021-06-25 16:00:00,1,110801.0,110793.0,110481.97411785499,111598.56470536254,110530.0,FRIDAY,-0.8494608593443655,212.683921430011,h4,2021
USDJPY,2021-07-01 12:00:00,2021-07-01 12:00:00,2021-07-02 16:00:00,1,111410.0,111402.0,111112.50831537531,112153.72921156173,111257.0,FRIDAY,-0.5143000894059274,198.3277897497959,h4,2021
USDJPY,2021-07-23 12:00:00,2021-07-23 12:00:00,2021-07-23 16:00:00,1,110492.0,110484.0,110167.0984169779,111304.25395755527,110476.0,FRIDAY,-0.04924568188056954,216.6010553480695,h4,2021
USDJPY,2021-08-11 12:00:00,2021-08-11 12:00:00,2021-08-11 12:00:00,1,110802.0,110796.0,110564.08581610615,111396.78545973462,110557.08581610615,SL,-1.0294223735863086,158.60945592923045,h4,2021
USDJPY,2021-09-01 12:00:00,2021-09-01 12:00:00,2021-09-01 12:00:00,1,110378.0,110371.0,110093.2487034786,111089.8782413035,110086.2487034786,SL,-1.024582855584902,189.83419768093216,h4,2021
USDJPY,2021-09-27 12:00:00,2021-09-27 12:00:00,2021-09-29 16:00:00,1,110920.0,110913.0,110607.96372534202,111700.09068664495,111693.09068664495,TP,2.477566710768909,208.0241831053189,h4,2021
USDJPY,2021-10-06 08:00:00,2021-10-06 08:00:00,2021-10-06 12:00:00,1,111765.0,111758.0,111406.2551291972,112661.862177007,111399.2551291972,SL,-1.019512474099853,239.16324720186688,h4,2021
USDJPY,2021-10-08 08:00:00,2021-10-08 08:00:00,2021-10-08 12:00:00,1,111932.0,111926.0,111604.05833559361,112751.85416101597,111597.05833559361,SL,-1.0213452597207178,218.6277762709271,h4,2021
USDJPY,2021-10-11 08:00:00,2021-10-11 08:00:00,2021-10-12 12:00:00,1,112685.0,112678.0,112293.28154806196,113664.2961298451,113657.2961298451,TP,2.4821300223020604,261.1456346253604,h4,2021
USDJPY,2021-10-12 16:00:00,2021-10-12 16:00:00,2021-10-14 00:00:00,1,113669.0,113661.0,113214.61304373,114804.96739067501,113207.61304373,SL,-1.0154053717946854,302.92463751333565,h4,2021
USDJPY,2021-10-15 08:00:00,2021-10-15 08:00:00,2021-10-15 16:00:00,1,113973.0,113966.0,113592.5442690979,114924.13932725525,114440.0,FRIDAY,1.2274752673397635,253.63715393473316,h4,2021
USDJPY,2021-11-16 16:00:00,2021-11-16 16:00:00,2021-11-17 16:00:00,1,114435.0,114425.0,114103.06871286288,115264.82821784279,114096.06871286288,SL,-1.0210887020032997,221.28752475807715,h4,2021
USDJPY,2021-11-23 08:00:00,2021-11-23 08:00:00,2021-11-23 08:00:00,1,115118.0,115112.0,114703.58322706762,116154.04193233096,114696.58322706762,SL,-1.0168912082164652,276.2778486215902,h4,2021
USDJPY,2021-12-15 16:00:00,2021-12-15 16:00:00,2021-12-17 04:00:00,1,113845.0,113838.0,113531.95206677137,114627.6198330716,113524.95206677137,SL,-1.0223607928913627,208.6986221524262,h4,2021
USDJPY,2021-12-22 12:00:00,2021-12-22 12:00:00,2021-12-24 16:00:00,1,114299.0,114292.0,113964.02341631938,115136.44145920154,114362.0,FRIDAY,0.18807284768318966,223.31772245374498,h4,2021
USDJPY,2021-12-27 12:00:00,2021-12-27 12:00:00,2021-12-31 16:00:00,1,114671.0,114664.0,114430.26917782018,115272.82705544954,115103.0,FRIDAY,1.7945354736391577,160.48721478654403,h4,2021
USDJPY,2022-01-03 08:00:00,2022-01-03 08:00:00,2022-01-03 12:00:00,1,115317.0,115311.0,115097.71376971003,115865.21557572494,115090.71376971003,SL,-1.0319217489887176,146.1908201933168,h4,2022
USDJPY,2022-01-04 12:00:00,2022-01-04 12:00:00,2022-01-05 08:00:00,1,115835.0,115828.0,115560.11521296915,116522.21196757714,115842.0,BE,0.025465214265255838,183.2565246872382,h4,2022
USDJPY,2022-01-28 12:00:00,2022-01-28 12:00:00,2022-01-28 16:00:00,1,115623.0,115615.0,115210.25827438194,116654.85431404515,115321.0,FRIDAY,-0.7316924392554915,275.1611504120408,h4,2022
USDJPY,2022-02-08 08:00:00,2022-02-08 08:00:00,2022-02-10 16:00:00,1,115467.0,115459.0,115117.6283076539,116340.42923086527,116333.42923086527,TP,2.4799640321372434,232.91446156407181,h4,2022
USDJPY,2022-03-03 12:00:00,2022-03-03 12:00:00,2022-03-03 20:00:00,1,115792.0,115785.0,115410.9046526958,116744.73836826051,115403.9046526958,SL,-1.0183681066943344,254.0635648694698,h4,2022
