pair,signal_dt,entry_dt,exit_dt,side,entry,signal_close,stop,target,exit,reason,r,atr,execution_tf,year
USDJPY,2020-10-28 08:00:00,2020-10-28 08:00:00,2020-10-29 16:00:00,-1,104248.0,104255.0,104510.07269669785,103461.78190990644,104517.07269669785,SL,-1.0267101460327557,174.71513113190449,h4,2020
USDJPY,2020-11-17 12:00:00,2020-11-17 12:00:00,2020-11-20 16:00:00,-1,104286.0,104293.0,104665.09207940576,103148.7237617827,103804.0,FRIDAY,1.2714589045372424,252.72805293717704,h4,2020
USDJPY,2020-12-14 12:00:00,2020-12-14 12:00:00,2020-12-14 16:00:00,-1,103747.0,103754.0,104032.75769529068,102889.72691412794,104039.75769529068,SL,-1.0244962781942732,190.5051301937913,h4,2020
USDJPY,2020-12-16 08:00:00,2020-12-16 08:00:00,2020-12-16 20:00:00,-1,103484.0,103491.0,103784.67213829285,102581.98358512146,103791.67213829285,SL,-1.023281172774265,200.44809219523216,h4,2020
USDJPY,2020-12-17 12:00:00,2020-12-17 12:00:00,2020-12-18 04:00:00,-1,103067.0,103073.0,103411.860298246,102032.41910526202,103418.860298246,SL,-1.0202980744249481,229.90686549732848,h4,2020
USDJPY,2020-12-30 08:00:00,2020-12-30 08:00:00,2021-01-06 16:00:00,-1,103325.0,103332.0,103575.77897694465,102572.66306916604,103318.0,BE,0.027913025586450396,167.1859846297698,h4,2020
USDJPY,2021-01-21 08:00:00,2021-01-21 08:00:00,2021-01-21 16:00:00,-1,103362.0,103370.0,103619.4099041943,102589.7702874171,103626.4099041943,SL,-1.0271939808295527,171.60660279620032,h4,2021
USDJPY,2021-03-15 08:00:00,2021-03-15 08:00:00,2021-03-16 12:00:00,1,109290.0,109284.0,108901.84380457981,110454.46858626057,108894.84380457981,SL,-1.0180339772560476,258.7707969467921,h4,2021
USDJPY,2021-03-26 12:00:00,2021-03-26 12:00:00,2021-03-26 16:00:00,1,109478.0,109471.0,109186.7657272725,110351.70281818249,109800.0,FRIDAY,1.1056391027895758,194.15618181832866,h4,2021
USDJPY,2021-03-30 08:00:00,2021-03-30 08:00:00,2021-03-31 04:00:00,1,109947.0,109940.0,109653.40496650849,110827.78510047455,110820.78510047455,TP,2.97615763483205,195.73002232767718,h4,2021
USDJPY,2021-03-31 08:00:00,2021-03-31 08:00:00,2021-03-31 08:00:00,1,110870.0,110864.0,110519.62303951902,111921.13088144295,110512.62303951902,SL,-1.0199784825759797,233.58464032065632,h4,2021
USDJPY,2021-05-03 08:00:00,2021-05-03 08:00:00,2021-05-03 16:00:00,1,109589.0,109582.0,109219.86487591293,110696.40537226123,109212.86487591293,SL,-1.0189632455521758,246.09008272471712,h4,2021
USDJPY,2021-05-27 16:00:00,2021-05-27 16:00:00,2021-05-28 12:00:00,1,109362.0,109355.0,109084.79909212491,110193.60272362527,110186.60272362527,TP,2.9747475574533473,184.8006052500591,h4,2021
USDJPY,2021-06-23 12:00:00,2021-06-23 12:00:00,2021-06-25 12:00:00,1,110911.0,110905.0,110598.26168086534,111849.21495740398,110591.26168086534,SL,-1.022382930302147,208.4922127564388,h4,2021
USDJPY,2021-07-01 12:00:00,2021-07-01 12:00:00,2021-07-02 16:00:00,1,111410.0,111402.0,111112.50831537531,112302.47505387408,111257.0,FRIDAY,-0.5143000894059274,198.3277897497959,h4,2021
USDJPY,2021-07-23 12:00:00,2021-07-23 12:00:00,2021-07-23 16:00:00,1,110492.0,110484.0,110167.0984169779,111466.70474906631,110476.0,FRIDAY,-0.04924568188056954,216.6010553480695,h4,2021
USDJPY,2021-08-11 12:00:00,2021-08-11 12:00:00,2021-08-11 12:00:00,1,110802.0,110796.0,110564.08581610615,111515.74255168154,110557.08581610615,SL,-1.0294223735863086,158.60945592923045,h4,2021
USDJPY,2021-09-01 12:00:00,2021-09-01 12:00:00,2021-09-01 12:00:00,1,110378.0,110371.0,110093.2487034786,111232.25388956419,110086.2487034786,SL,-1.024582855584902,189.83419768093216,h4,2021
USDJPY,2021-09-27 12:00:00,2021-09-27 12:00:00,2021-09-29 16:00:00,1,110920.0,110913.0,110607.96372534202,111856.10882397393,111849.10882397393,TP,2.9775667107688846,208.0241831053189,h4,2021
USDJPY,2021-10-08 08:00:00,2021-10-08 08:00:00,2021-10-08 12:00:00,1,111932.0,111926.0,111604.05833559361,112915.82499321917,111597.05833559361,SL,-1.0213452597207178,218.6277762709271,h4,2021
USDJPY,2021-10-11 08:00:00,2021-10-11 08:00:00,2021-10-15 00:00:00,1,112685.0,112678.0,112293.28154806196,113860.15535581412,113853.15535581412,TP,2.982130022302058,261.1456346253604,h4,2021
USDJPY,2021-10-15 08:00:00,2021-10-15 08:00:00,2021-10-15 16:00:00,1,113973.0,113966.0,113592.5442690979,115114.3671927063,114440.0,FRIDAY,1.2274752673397635,253.63715393473316,h4,2021
USDJPY,2021-11-16 16:00:00,2021-11-16 16:00:00,2021-11-17 16:00:00,1,114435.0,114425.0,114103.06871286288,115430.79386141135,114096.06871286288,SL,-1.0210887020032997,221.28752475807715,h4,2021
